CustomerID,Gender,IsElderly,IsMarried,HasDependents,Tenure,PhoneService,InternetService,SecurityService,TechnicalSupport,StreamingTV,ContractType,PaymentMethod,MonthlyPayment,TotalPaid,Churn
5296-BFCYD,male,False,True,True,46,True,no,False,False,False,two year,mailed check,20.1,936.85,False
4510-PYUSH,female,True,False,False,38,True,dsl,True,False,False,month-to-month,credit card (automatic),57.15,2250.65,True
9359-JANWS,female,False,True,False,65,True,dsl,True,True,False,two year,credit card (automatic),58.9,3857.1,False
7517-SAWMO,female,False,True,False,19,True,fiber optic,True,False,False,month-to-month,electronic check,73.2,1441.1,True
4143-HHPMK,male,False,False,False,52,True,fiber optic,False,False,False,month-to-month,electronic check,85.35,4338.6,True
3279-DYZQM,male,False,True,True,71,True,no,False,False,False,two year,mailed check,19.45,1378.45,False
7054-LGEQW,female,False,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,45.95,45.95,True
0523-VNGTF,female,True,False,False,52,False,dsl,False,True,True,month-to-month,electronic check,50.5,2566.3,False
9575-IWCAZ,male,False,True,False,6,True,no,False,False,False,one year,mailed check,25.1,171.0,False
7105-MXJLL,female,True,True,False,26,True,dsl,False,False,False,one year,mailed check,60.7,1597.4,False
7064-FRRSW,male,True,False,False,48,True,fiber optic,False,False,True,one year,electronic check,99.0,4744.35,False
7940-UQQUG,female,False,True,True,64,True,fiber optic,True,True,True,one year,bank transfer (automatic),104.4,6721.6,False
0923-PNFUB,female,False,False,False,3,True,fiber optic,False,False,True,month-to-month,electronic check,83.75,247.25,True
3961-SXAXY,male,False,False,False,1,True,dsl,False,False,False,month-to-month,bank transfer (automatic),44.05,44.05,False
7010-BRBUU,male,False,True,True,72,True,no,False,False,False,two year,credit card (automatic),24.1,1734.65,False
3566-HJGPK,male,False,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,45.55,45.55,False
3062-ICYZQ,female,False,True,True,51,True,fiber optic,True,False,False,month-to-month,electronic check,93.8,4539.35,False
9938-PRCVK,female,False,True,True,41,True,no,False,False,False,two year,bank transfer (automatic),19.7,804.25,False
0973-KYVNF,female,False,True,True,72,True,dsl,True,False,True,two year,credit card (automatic),70.65,5011.15,False
5129-HHMZC,female,False,True,False,43,True,dsl,True,True,True,two year,credit card (automatic),86.45,3574.5,False
9637-CDTKZ,male,False,True,False,72,True,fiber optic,True,True,True,two year,credit card (automatic),114.1,8086.4,False
3946-JEWRQ,male,False,True,False,47,True,fiber optic,False,False,True,one year,credit card (automatic),95.2,4563.0,False
7873-CVMAW,male,False,False,False,72,True,dsl,True,True,True,two year,credit card (automatic),88.55,6362.35,False
0463-WZZKO,male,False,False,False,3,True,no,False,False,False,month-to-month,credit card (automatic),20.75,67.1,False
3494-JCHRQ,male,False,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,70.05,70.05,True
6474-FVJLC,male,False,False,False,2,True,fiber optic,False,False,False,month-to-month,electronic check,86.0,165.45,True
4524-QCSSM,male,False,False,False,26,False,dsl,True,False,False,month-to-month,bank transfer (automatic),44.65,1156.55,False
5832-EXGTT,male,False,True,True,29,True,dsl,True,False,False,month-to-month,mailed check,60.2,1834.15,False
8840-DQLGN,female,True,True,False,35,True,fiber optic,True,True,True,month-to-month,bank transfer (automatic),100.5,3653.35,True
2039-JONDJ,male,False,False,False,27,True,dsl,True,False,False,one year,bank transfer (automatic),55.45,1477.65,False
7217-JYHOQ,male,False,True,True,24,True,dsl,True,True,False,month-to-month,credit card (automatic),70.3,1706.45,False
6695-FRVEC,male,False,True,True,67,True,dsl,True,True,False,two year,bank transfer (automatic),60.4,3953.7,False
4547-LYTDD,female,False,False,False,16,True,fiber optic,False,False,False,month-to-month,electronic check,72.65,1194.3,True
9894-QMIMJ,female,False,False,False,23,True,dsl,False,False,False,one year,bank transfer (automatic),55.8,1327.85,False
8069-YQQAJ,male,False,False,False,14,False,dsl,False,False,False,month-to-month,mailed check,31.1,419.7,False
6770-XUAGN,female,False,True,True,1,True,no,False,False,False,month-to-month,electronic check,21.0,21.0,True
4193-ORFCL,female,True,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,45.1,45.1,True
1636-NTNCO,male,True,False,False,4,False,dsl,False,False,True,month-to-month,credit card (automatic),50.95,207.35,False
3466-WAESX,male,False,False,True,16,True,dsl,True,False,False,month-to-month,electronic check,69.1,1083.7,False
9281-PKKZE,female,False,True,False,46,False,dsl,False,False,True,month-to-month,electronic check,43.95,2007.85,False
3638-VBZTA,male,False,False,True,68,True,dsl,True,True,True,two year,bank transfer (automatic),86.5,5882.75,False
7459-IMVYU,male,False,False,False,38,True,dsl,True,True,False,month-to-month,electronic check,69.95,2657.55,False
7776-QWNFX,male,True,True,False,30,True,dsl,False,False,False,month-to-month,bank transfer (automatic),50.4,1527.5,True
6689-TCZHQ,female,True,False,False,5,True,fiber optic,False,False,False,month-to-month,electronic check,78.95,378.4,True
8563-OYMQY,male,False,False,False,17,True,fiber optic,False,False,False,month-to-month,credit card (automatic),90.95,1612.2,False
0754-EEBDC,male,False,True,True,4,True,no,False,False,False,two year,mailed check,19.9,76.65,False
5777-ZPQNC,female,False,False,False,12,True,no,False,False,False,one year,electronic check,20.15,260.7,False
1951-IEYXM,male,False,True,True,72,True,dsl,True,True,True,two year,credit card (automatic),90.6,6441.85,False
3318-NMQXL,male,False,False,False,3,True,fiber optic,False,False,True,month-to-month,electronic check,92.0,266.8,False
3143-ILDAL,male,False,False,False,56,True,fiber optic,False,True,False,month-to-month,electronic check,94.45,5124.6,True
1022-RKXDR,female,False,False,False,41,True,no,False,False,False,one year,mailed check,24.85,962.25,False
2361-FJWNO,male,False,False,False,40,False,dsl,False,True,False,one year,credit card (automatic),36.0,1382.9,False
2272-UOINI,female,False,False,False,7,True,dsl,True,True,True,month-to-month,electronic check,78.5,571.05,False
8232-UTFOZ,male,False,False,False,69,True,no,False,False,False,two year,credit card (automatic),19.95,1399.35,False
3750-YHRYO,male,False,True,True,7,True,no,False,False,False,one year,mailed check,20.65,150.0,False
6637-KYRCV,female,False,True,True,5,False,dsl,False,False,False,month-to-month,electronic check,30.5,167.2,False
5668-MEISB,female,False,True,True,72,True,fiber optic,True,True,True,two year,credit card (automatic),106.1,7657.4,False
0129-QMPDR,male,False,True,True,44,True,no,False,False,False,one year,bank transfer (automatic),20.5,865.05,False
7188-CBBBA,female,False,False,False,65,True,fiber optic,False,False,True,one year,electronic check,95.5,6153.85,False
5356-CSVSQ,female,False,False,False,3,True,dsl,False,True,True,month-to-month,electronic check,64.6,174.2,False
3221-CJMSG,male,False,False,False,24,True,dsl,False,True,False,month-to-month,credit card (automatic),51.1,1269.6,False
4720-VSTSI,female,False,False,False,44,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),84.8,3862.55,True
3219-JQRSL,female,True,True,False,72,True,dsl,True,True,True,two year,credit card (automatic),89.1,6352.4,False
2801-NISEI,male,False,False,False,24,True,dsl,True,True,False,month-to-month,electronic check,54.95,1348.5,False
3946-MHCZW,male,False,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,50.9,50.9,True
4623-ZKHLY,male,False,True,False,22,True,no,False,False,False,month-to-month,bank transfer (automatic),20.45,471.55,False
6732-VAILE,male,False,True,True,70,True,dsl,False,True,True,two year,credit card (automatic),85.95,5931.75,False
8201-AAXCB,male,False,True,True,25,True,dsl,False,False,True,month-to-month,electronic check,60.35,1404.65,False
7696-CFTAT,male,False,True,True,37,True,no,False,False,False,two year,bank transfer (automatic),19.8,726.1,False
1845-CSBRZ,female,True,True,True,22,True,fiber optic,False,False,True,month-to-month,bank transfer (automatic),85.35,1961.6,False
2123-VSCOT,female,False,True,True,59,True,dsl,False,True,True,two year,bank transfer (automatic),72.1,4194.85,False
6651-AZVTJ,male,False,True,True,49,True,fiber optic,False,False,True,month-to-month,electronic check,99.8,4872.45,True
4566-GOLUK,male,False,True,True,47,True,fiber optic,False,True,True,month-to-month,bank transfer (automatic),107.35,5118.95,True
2484-DGXPZ,female,False,True,True,31,True,no,False,False,False,month-to-month,mailed check,19.55,658.95,True
2018-QKYGT,male,False,True,True,1,True,fiber optic,False,False,False,month-to-month,electronic check,81.05,81.05,False
2792-VPPET,male,False,False,False,3,True,no,False,False,False,month-to-month,electronic check,20.5,76.95,False
7409-JURKQ,female,False,True,False,53,True,fiber optic,False,True,True,one year,bank transfer (automatic),111.8,5809.75,False
3247-MHJKM,male,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,20.2,20.2,False
1964-SVLEA,male,False,False,False,20,True,no,False,False,False,one year,mailed check,19.7,415.9,False
4587-NUKOX,female,False,False,False,3,True,fiber optic,True,False,False,month-to-month,electronic check,79.1,246.5,True
7297-DVYGA,female,False,False,False,51,True,no,False,False,False,one year,bank transfer (automatic),19.85,996.95,False
2239-CGBUZ,female,False,True,False,51,True,dsl,True,True,False,one year,bank transfer (automatic),60.5,3145.15,False
0854-UYHZD,female,False,True,True,13,True,no,False,False,False,two year,mailed check,19.55,265.3,False
7243-LCGGZ,female,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,20.9,20.9,False
8267-KFGYD,male,False,False,True,1,True,no,False,False,False,month-to-month,mailed check,21.05,21.05,False
4890-VMUAV,male,False,False,False,63,True,dsl,True,True,False,one year,electronic check,71.5,4576.3,False
9261-WDCAF,male,False,False,False,3,True,dsl,False,False,False,month-to-month,mailed check,54.65,189.1,False
3764-MNMOI,male,False,False,False,46,True,no,False,False,False,two year,credit card (automatic),19.2,908.15,False
7442-YGZFK,male,False,False,False,1,True,dsl,False,False,False,month-to-month,credit card (automatic),49.8,49.8,False
0420-BWTPW,male,False,False,True,8,False,dsl,False,False,False,month-to-month,mailed check,25.5,215.2,True
8229-BUJHX,female,False,True,True,71,True,no,False,False,False,two year,bank transfer (automatic),20.5,1500.95,False
7449-HVPIV,male,False,True,True,55,True,fiber optic,False,False,True,month-to-month,credit card (automatic),90.4,5099.15,False
5504-WSIUR,female,False,False,False,70,True,fiber optic,False,True,False,one year,bank transfer (automatic),90.25,6385.95,False
8183-ONMXC,female,False,False,False,2,True,fiber optic,False,False,False,month-to-month,electronic check,80.75,159.45,True
8466-PZBLH,male,False,True,True,67,True,fiber optic,True,True,True,two year,bank transfer (automatic),104.6,6885.75,False
9614-RMGHA,male,False,True,False,65,True,fiber optic,False,False,True,month-to-month,bank transfer (automatic),91.85,5940.85,True
8735-IJJEG,male,False,True,False,14,True,dsl,False,False,False,month-to-month,credit card (automatic),50.2,668.85,False
0564-MUUQK,female,False,True,True,20,True,fiber optic,False,True,False,month-to-month,bank transfer (automatic),95.5,1916.2,False
5054-IEXZT,male,False,False,True,1,True,fiber optic,False,False,False,month-to-month,electronic check,75.35,75.35,True
5834-ASPWA,male,False,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,75.45,75.45,True
0701-RFGFI,female,False,True,True,49,True,fiber optic,False,False,True,month-to-month,bank transfer (automatic),95.4,4613.95,False
0019-EFAEP,female,False,False,False,72,True,fiber optic,True,False,True,two year,bank transfer (automatic),101.3,7261.25,False
5619-PTMIK,female,False,True,False,46,True,dsl,True,False,False,month-to-month,electronic check,53.1,2459.8,False
3737-XBQDD,male,False,False,False,24,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),84.85,2048.8,False
5882-CMAZQ,female,False,True,True,5,False,dsl,False,True,False,month-to-month,electronic check,34.25,163.55,False
5846-QFDFI,female,False,True,True,33,True,fiber optic,False,True,False,month-to-month,credit card (automatic),88.6,2888.7,False
4445-KWOKW,female,False,False,False,42,True,dsl,True,False,False,one year,bank transfer (automatic),60.15,2421.6,False
3511-APPBJ,male,False,False,False,23,True,fiber optic,True,False,True,one year,credit card (automatic),99.95,2292.75,False
7967-HYCDE,male,False,False,False,8,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),70.7,553.4,False
2430-RRYUW,male,False,False,False,66,True,dsl,True,False,False,one year,mailed check,54.8,3465.7,False
3948-XHGNA,male,False,False,False,24,True,dsl,True,False,False,month-to-month,bank transfer (automatic),49.55,1210.4,True
3723-BFBGR,male,True,False,False,24,True,dsl,False,False,False,month-to-month,credit card (automatic),54.8,1291.3,False
0565-IYCGT,male,False,False,False,69,True,dsl,True,True,False,one year,credit card (automatic),78.6,5356.45,True
5447-WZAFP,female,False,False,False,53,True,fiber optic,False,False,True,one year,mailed check,100.3,5200.8,False
5110-CHOPY,female,False,False,False,60,False,dsl,True,False,True,two year,electronic check,53.6,3237.05,False
5445-UTODQ,female,False,True,False,7,True,fiber optic,False,False,True,month-to-month,electronic check,81.1,576.65,True
4425-OWHWB,female,False,False,False,20,True,no,False,False,False,one year,credit card (automatic),19.35,433.75,False
7892-QVYKW,female,False,True,True,23,True,fiber optic,False,False,False,month-to-month,electronic check,85.6,1868.4,False
9675-ICXCT,male,False,True,True,72,True,dsl,True,True,True,two year,electronic check,80.8,5728.55,False
1024-VRZHF,male,False,True,False,11,True,fiber optic,False,False,False,month-to-month,electronic check,74.95,825.7,True
4703-MQYKT,male,False,False,False,21,True,no,False,False,False,two year,mailed check,19.6,390.4,False
9497-QCMMS,male,True,False,False,1,True,fiber optic,False,False,True,month-to-month,electronic check,93.55,93.55,True
5692-ICXLW,male,True,False,False,31,True,fiber optic,False,False,True,month-to-month,electronic check,90.7,2845.15,False
0602-DDUML,female,False,False,False,57,True,dsl,False,True,True,two year,mailed check,69.75,3894.4,False
2208-MPXIO,female,False,True,True,45,True,no,False,False,False,two year,bank transfer (automatic),20.0,886.4,False
1960-UYCNN,male,False,False,False,10,True,fiber optic,False,False,False,month-to-month,electronic check,95.25,1021.55,False
0348-SDKOL,female,False,True,False,58,True,fiber optic,False,True,True,month-to-month,credit card (automatic),102.1,5885.4,True
3190-FZATL,male,False,False,True,14,True,no,False,False,False,month-to-month,mailed check,19.95,268.4,False
7336-RLLRH,male,False,True,False,27,True,dsl,True,True,True,one year,mailed check,80.85,2204.35,False
4373-MAVJG,female,False,True,True,14,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),90.9,1259.0,True
8901-HJXTF,female,False,True,True,12,False,dsl,False,False,False,month-to-month,mailed check,29.2,309.1,True
7710-JSYOA,female,False,True,True,69,True,fiber optic,False,True,False,two year,bank transfer (automatic),93.3,6398.05,False
5419-KLXBN,female,False,True,True,25,True,fiber optic,False,False,True,month-to-month,bank transfer (automatic),89.15,2257.75,True
3424-NMNBO,male,True,True,False,58,True,fiber optic,True,False,True,one year,electronic check,108.85,6287.25,True
9885-MFVSU,female,False,True,True,35,False,dsl,True,True,True,two year,credit card (automatic),46.35,1662.05,False
4514-GFCFI,female,True,False,False,16,True,fiber optic,False,False,True,month-to-month,electronic check,84.75,1350.15,True
0607-MVMGC,male,False,True,True,45,True,dsl,False,False,True,one year,credit card (automatic),78.75,3600.65,False
3365-SAIGS,female,False,False,False,17,True,fiber optic,False,False,True,month-to-month,electronic check,83.55,1329.15,False
9828-AOQLM,female,False,True,True,1,True,dsl,False,False,False,month-to-month,electronic check,45.7,45.7,True
8022-BECSI,male,False,False,False,22,True,no,False,False,False,one year,mailed check,19.6,422.5,False
8000-REIQB,female,True,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,69.95,69.95,True
9993-LHIEB,male,False,True,True,67,True,dsl,True,True,False,two year,mailed check,67.85,4627.65,False
0266-CLZKZ,female,False,True,True,67,True,fiber optic,False,True,True,two year,bank transfer (automatic),105.65,6717.9,False
7615-ESMYF,female,False,True,False,2,False,dsl,False,False,True,month-to-month,electronic check,44.6,97.1,True
3858-VOBET,male,False,False,False,23,True,fiber optic,False,False,False,month-to-month,electronic check,74.95,1710.45,True
7020-OZKXZ,female,True,False,False,9,True,fiber optic,False,False,False,month-to-month,credit card (automatic),75.5,637.4,False
3977-QCRSL,female,False,False,False,5,True,no,False,False,False,month-to-month,mailed check,20.15,117.95,False
0017-DINOC,male,False,False,False,54,False,dsl,True,True,True,two year,credit card (automatic),45.2,2460.55,False
1447-PJGGA,female,False,False,False,57,True,fiber optic,False,False,True,two year,electronic check,95.25,5464.65,True
8565-CLBZW,male,False,False,False,24,True,fiber optic,False,False,True,month-to-month,mailed check,89.85,2165.05,True
9139-WQQDY,female,False,True,True,49,True,fiber optic,False,False,True,one year,mailed check,100.45,4941.8,True
0224-HJAPT,male,False,False,False,5,True,dsl,False,False,False,month-to-month,electronic check,47.15,223.15,True
8086-OVPWV,male,False,False,False,2,True,fiber optic,False,False,False,month-to-month,electronic check,80.2,181.1,True
9430-FRQOC,female,False,False,True,4,True,fiber optic,False,True,False,month-to-month,mailed check,87.1,341.45,True
7639-OPLNG,male,False,True,True,70,True,dsl,True,True,True,two year,bank transfer (automatic),79.25,5731.85,False
3074-GQWYX,male,False,False,False,5,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),75.9,357.75,True
1492-QGCLU,male,False,True,True,53,True,dsl,True,True,True,month-to-month,electronic check,85.7,4616.1,False
6845-RGTYS,female,False,True,False,47,True,fiber optic,True,False,True,month-to-month,electronic check,98.75,4533.7,True
7328-OWMOM,female,False,False,True,31,True,no,False,False,False,one year,credit card (automatic),20.1,589.25,False
4418-LZMSV,male,False,True,True,13,True,dsl,False,True,False,month-to-month,bank transfer (automatic),61.8,750.1,False
5155-AZQPB,female,False,True,True,28,True,dsl,False,False,False,month-to-month,mailed check,49.9,1410.25,False
8861-HGGKB,female,False,False,False,10,True,fiber optic,False,False,False,month-to-month,electronic check,86.45,830.85,True
1087-GRUYI,male,False,True,False,38,True,no,False,False,False,two year,bank transfer (automatic),20.4,743.5,False
7065-YUNRY,female,False,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,45.3,45.3,True
7694-VLBWQ,male,False,True,False,67,True,fiber optic,False,False,True,one year,electronic check,104.1,7040.85,True
2546-KZAAT,male,False,True,False,52,True,dsl,True,False,True,one year,mailed check,75.4,3865.45,False
0181-RITDD,male,False,True,True,62,True,fiber optic,True,True,True,two year,mailed check,108.15,6825.65,False
5989-PGKJB,female,False,False,False,16,True,fiber optic,False,False,False,month-to-month,electronic check,86.25,1340.1,False
4795-KTRTH,female,True,True,False,5,True,fiber optic,False,False,False,month-to-month,electronic check,81.0,371.65,True
8272-ONJLV,male,False,False,False,12,True,fiber optic,False,False,True,one year,electronic check,95.7,1184.0,False
1488-PBLJN,female,False,True,True,72,True,fiber optic,True,True,True,two year,bank transfer (automatic),116.85,8477.7,False
0308-GIQJT,male,True,False,False,71,True,fiber optic,False,True,True,one year,bank transfer (automatic),105.75,7382.85,False
3778-FOAQW,female,False,True,False,24,True,no,False,False,False,one year,mailed check,20.15,456.85,False
4452-ROHMO,female,False,False,False,15,True,no,False,False,False,two year,mailed check,19.6,331.6,False
6481-OGDOO,male,False,True,False,67,True,fiber optic,True,False,False,one year,credit card (automatic),90.6,6056.15,True
3090-LETTY,male,False,False,True,2,True,dsl,True,False,False,month-to-month,bank transfer (automatic),60.95,134.6,False
5349-AZPEW,female,False,True,True,5,False,dsl,False,False,False,month-to-month,mailed check,25.05,125.5,False
3753-TSEMP,female,False,True,False,15,True,fiber optic,False,False,True,month-to-month,electronic check,88.15,1390.6,True
8305-VHZBZ,male,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,20.2,20.2,True
9720-JJJOR,male,False,True,True,41,True,dsl,True,False,False,one year,bank transfer (automatic),60.3,2511.3,False
8100-HZZLJ,female,False,False,True,43,True,dsl,True,False,False,month-to-month,electronic check,63.95,2737.05,False
8775-ERLNB,male,True,True,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,74.3,74.3,False
8309-IEYJD,female,True,False,False,1,True,fiber optic,False,False,False,month-to-month,mailed check,70.6,70.6,False
9172-JITSM,female,False,True,True,26,True,fiber optic,False,False,True,month-to-month,electronic check,90.8,2361.8,True
6298-QDFNH,male,False,False,False,22,True,fiber optic,False,False,False,month-to-month,electronic check,79.35,1730.35,True
7398-HPYZQ,male,False,True,False,71,True,dsl,True,True,True,two year,bank transfer (automatic),90.55,6404.0,False
3546-GHEAE,male,False,False,False,7,True,no,False,False,False,two year,mailed check,19.45,165.35,False
7361-YPXFS,female,True,False,False,28,True,dsl,False,True,False,month-to-month,bank transfer (automatic),64.45,1867.6,False
6557-BZXLQ,male,True,False,False,16,True,fiber optic,False,False,False,month-to-month,electronic check,69.65,1043.3,False
2550-QHZGP,male,False,False,False,7,True,no,False,False,False,one year,mailed check,19.5,128.6,False
7519-JTWQH,female,False,False,False,69,True,fiber optic,False,True,True,two year,bank transfer (automatic),110.5,7455.45,False
2538-OIMXF,female,False,False,True,1,False,dsl,False,False,False,month-to-month,mailed check,24.7,24.7,False
8543-MSDMF,male,False,False,False,3,True,dsl,True,False,True,month-to-month,electronic check,77.4,206.15,False
9961-JBNMK,male,True,False,False,21,True,fiber optic,False,False,True,month-to-month,bank transfer (automatic),96.8,2030.3,True
1170-SASML,female,False,True,False,69,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),85.4,5869.4,False
4872-JCVCA,female,False,True,False,71,False,dsl,True,True,False,two year,bank transfer (automatic),47.6,3377.8,False
5346-BZCHP,female,False,True,True,69,True,no,False,False,False,two year,mailed check,19.4,1346.2,False
2038-LLMLM,female,False,False,False,48,True,fiber optic,False,True,True,month-to-month,electronic check,103.85,4946.05,False
6173-ITPWD,male,False,True,False,47,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),83.35,4065.0,True
9734-UYXQI,female,False,False,False,2,True,dsl,False,False,False,month-to-month,electronic check,49.4,106.55,True
1216-BGTSP,male,False,False,False,45,True,fiber optic,True,True,True,month-to-month,credit card (automatic),108.45,4964.7,False
4138-NAXED,male,False,False,False,51,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),81.0,4085.75,False
2189-UXTKY,female,False,True,False,22,True,dsl,True,True,True,month-to-month,electronic check,79.2,1742.75,True
0744-BIKKF,male,False,False,False,72,True,dsl,True,True,True,two year,bank transfer (automatic),86.65,6224.8,False
7483-IQWIB,male,False,True,True,37,True,fiber optic,False,False,True,month-to-month,electronic check,92.95,3415.25,False
5248-KWLAR,male,False,True,True,71,True,dsl,True,True,True,two year,electronic check,90.35,6325.25,False
4958-GZWIY,male,False,True,True,7,True,dsl,False,False,False,month-to-month,electronic check,48.7,340.25,True
7996-MHXLW,female,False,False,False,66,True,no,False,False,False,two year,credit card (automatic),25.15,1683.6,False
7833-PKIHD,male,False,True,True,51,True,dsl,True,True,True,one year,bank transfer (automatic),76.4,3966.3,False
7061-OVMIM,female,False,True,True,30,True,no,False,False,False,one year,bank transfer (automatic),19.55,608.5,False
5153-RTHKF,female,False,False,False,34,True,fiber optic,False,False,True,month-to-month,electronic check,85.35,2896.6,False
1852-QSWCD,male,False,True,True,64,True,no,False,False,False,two year,mailed check,24.8,1514.85,False
4832-VRBMR,male,True,True,False,65,True,fiber optic,False,False,True,one year,bank transfer (automatic),103.15,6792.45,False
9079-LWTFD,male,False,False,False,47,True,fiber optic,True,True,True,month-to-month,mailed check,100.75,4669.2,False
6356-ELRKD,female,False,False,False,1,True,fiber optic,True,False,True,month-to-month,electronic check,95.6,95.6,True
8624-GIOUT,female,False,False,False,49,True,dsl,True,False,False,month-to-month,credit card (automatic),59.75,2934.3,True
3392-EHMNK,female,False,True,True,67,True,fiber optic,False,True,True,two year,credit card (automatic),94.1,6302.8,False
5986-WWXDV,male,False,False,True,39,True,no,False,False,False,one year,bank transfer (automatic),19.35,779.2,False
3061-BCKYI,male,False,False,False,14,True,no,False,False,False,month-to-month,mailed check,19.9,283.75,False
6179-GJPSO,female,True,False,False,43,True,fiber optic,True,True,True,month-to-month,credit card (automatic),108.15,4600.7,True
7901-TBKJX,male,True,False,False,56,True,fiber optic,False,False,True,month-to-month,electronic check,101.05,5594.0,False
7228-PAQPD,female,False,False,False,14,True,dsl,False,True,False,one year,credit card (automatic),59.1,772.85,False
3177-LASXD,female,False,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,71.35,71.35,True
7746-QYVCO,male,False,True,True,16,True,dsl,True,False,False,one year,mailed check,55.85,857.8,False
5804-HYIEZ,male,False,True,True,70,True,fiber optic,True,False,True,month-to-month,electronic check,106.05,7554.05,False
9919-FZDED,male,True,True,False,72,True,dsl,True,False,True,two year,credit card (automatic),84.1,5981.65,False
5934-TSSAU,female,False,True,True,23,True,fiber optic,False,False,False,month-to-month,credit card (automatic),75.3,1702.9,False
3486-KHMLI,male,False,False,True,21,True,no,False,False,False,month-to-month,mailed check,24.7,467.15,False
4897-QSUYC,female,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,20.15,20.15,True
1084-UQCHV,male,False,False,True,1,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),69.75,69.75,True
8290-YWKHZ,female,True,True,False,32,True,fiber optic,False,False,True,month-to-month,electronic check,93.2,2931.0,True
2955-BJZHG,male,False,True,True,17,True,fiber optic,False,False,True,month-to-month,electronic check,80.85,1400.85,True
3806-DXQOM,female,False,False,False,4,False,dsl,True,False,False,month-to-month,electronic check,33.65,137.85,True
6784-XYJAE,female,False,False,False,36,True,dsl,False,False,False,one year,electronic check,55.8,1941.5,False
3933-DQPWX,female,False,False,False,50,False,dsl,False,True,False,two year,credit card (automatic),39.7,1932.75,False
6661-EIPZC,female,False,True,True,48,False,dsl,False,True,False,month-to-month,credit card (automatic),29.5,1423.05,False
8957-THMOA,female,False,False,True,50,True,no,False,False,False,two year,credit card (automatic),20.15,970.85,False
2251-PYLPB,male,False,True,False,72,True,dsl,True,True,False,two year,credit card (automatic),79.55,5810.9,False
5555-RNPGT,male,False,False,True,10,True,no,False,False,False,month-to-month,credit card (automatic),24.8,223.9,False
1057-FOGLZ,female,False,False,False,18,True,no,False,False,False,month-to-month,mailed check,19.65,391.7,False
9300-RENDD,male,False,False,False,1,True,fiber optic,False,False,True,month-to-month,electronic check,79.95,79.95,True
0761-AETCS,female,False,False,False,1,True,no,False,False,False,month-to-month,electronic check,19.3,19.3,True
8087-LGYHQ,male,False,False,False,9,True,fiber optic,False,False,True,month-to-month,electronic check,94.05,811.65,False
4137-BTIKL,male,False,False,False,2,True,fiber optic,True,False,False,month-to-month,mailed check,90.75,174.75,False
2190-BCXEC,female,False,True,False,40,True,fiber optic,False,True,False,month-to-month,credit card (automatic),78.85,3126.85,False
6227-FBDXH,male,False,True,False,69,True,fiber optic,False,False,True,one year,bank transfer (automatic),99.5,6841.45,False
2153-MREFK,female,False,True,False,37,True,fiber optic,True,True,False,one year,electronic check,99.2,3754.6,True
2911-WDXMV,male,False,False,True,18,True,fiber optic,False,False,False,month-to-month,credit card (automatic),80.55,1406.65,False
7206-PQBBZ,male,True,True,False,11,True,fiber optic,False,False,False,month-to-month,electronic check,70.2,834.7,False
3106-ULWFW,female,False,True,False,8,True,fiber optic,False,False,False,month-to-month,credit card (automatic),85.2,627.4,True
0925-VYDLG,female,False,False,False,3,True,fiber optic,False,False,False,month-to-month,electronic check,75.25,242.0,True
4547-FZJWE,male,False,True,True,55,True,dsl,True,False,False,one year,credit card (automatic),59.45,3157.0,False
7422-WNBTY,male,False,True,False,33,True,fiber optic,False,False,False,month-to-month,electronic check,93.35,3092.0,False
0842-IWYCP,female,False,False,False,46,True,dsl,False,False,False,month-to-month,bank transfer (automatic),44.95,2168.9,False
3521-HTQTV,male,False,False,False,34,True,no,False,False,False,two year,bank transfer (automatic),26.1,980.35,False
3744-ZBHON,female,False,False,False,3,True,no,False,False,False,month-to-month,electronic check,20.2,65.95,False
3373-DIUUN,male,False,True,True,30,True,no,False,False,False,two year,mailed check,21.25,711.9,False
8383-SGHJU,female,False,False,False,33,True,dsl,True,True,False,one year,electronic check,59.4,1952.8,False
7607-QKKTJ,male,False,True,True,45,True,fiber optic,False,False,False,one year,credit card (automatic),95.0,4368.85,False
